callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,load_font_data,matplotlib.pyplot,matplotlib.pyplot,f.read
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,mailcap,mailcap,self.end_node.pos
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,__init__,operator,operator,nn.Linear
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,calendar,calendar,np.concatenate
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,plot_convergence,matplotlib.pyplot,matplotlib.pyplot,plt.plot
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal,getopt,getopt,link2.v_mat.link2.v_mat.mean
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,operator,operator,range
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,uxsim,uxsim,min
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,mailcap,mailcap,self.start_node.pos.y
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,uxsim,uxsim,print
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,taxi.get_xy_coords
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,__init__,operator,operator,range
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,plot_convergence,matplotlib.pyplot,matplotlib.pyplot,plt.ylim
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,operator,operator,len
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,mailcap,mailcap,self.start_node.pos
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,calendar,calendar,np.concatenate
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.World,World
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,__init__,collections.abc,collections.abc,self.layers.append
apps/UXsim/demos_and_examples/example_05jp_gridlock_and_prevention.py,example_05jp_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.time_space_diagram_traj_links
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,uxsim,uxsim,max
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addNode
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,__init__,operator,operator,nn.Linear
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addNode
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,calendar,calendar,np.concatenate
apps/UXsim/demos_and_examples/example_05jp_gridlock_and_prevention.py,example_05jp_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.macroscopic_fundamental_diagram
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,__init__,operator,operator,nn.Linear
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,matplotlib.pyplot,matplotlib.pyplot,plt.plot
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,uxsim,uxsim,min
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addNode
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,launch_World_viewer,time,time,RuntimeError
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.link_to_pandas
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,turtle,turtle,math.sqrt
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,++imported++,PyQt5.QtCore,QPointF
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.od_to_pandas
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,matplotlib.pyplot,matplotlib.pyplot,np.array
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,uxsim,uxsim,print
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addLink
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,calendar,calendar,np.concatenate
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,uxsim,uxsim,max
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,matplotlib.pyplot,matplotlib.pyplot,np.array
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,forward,matplotlib.pyplot,matplotlib.pyplot,F.relu
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,++imported++,PyQt5.QtCore,QPointF
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,matplotlib.pyplot,matplotlib.pyplot,plt.xlim
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.mfd_to_pandas
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,calendar,calendar,vacant_taxis.remove
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addLink
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,forward,cmath,cmath,layer
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,uxsim,uxsim,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,matplotlib.pyplot,matplotlib.pyplot,plt.ylim
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,forward,getopt,getopt,self.layer_last
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,apps/UXsim/uxsim/utils.py,uxsim.utils,lange
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,s.assign_taxi
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.adddemand
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.basic_to_pandas
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,matplotlib.pyplot,matplotlib.pyplot,plt.plot
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,super.__init__
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.adddemand
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,uxsim,uxsim,print
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,numpy,numpy,normal.x
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,operator,operator,len
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,select_action,numpy,numpy,random.random
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,++imported++,matplotlib.lines,Line2D
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.macroscopic_fundamental_diagram
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,turtle,turtle,super
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,calendar,calendar,linkdict.keys
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.exec_simulation
apps/UXsim/demos_and_examples/example_10en_signal_4legged_intersection.py,example_10en_signal_4legged_intersection,optimize_model,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.World,World
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,numpy,numpy,normal.y
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,W.load_scenario_from_csv
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.print_simple_stats
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,++imported++,matplotlib.lines,Line2D
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,uxsim,uxsim,print
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.basic_analysis
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.time_space_diagram_traj_links
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,collections.abc,collections.abc,s.W.VEHICLES.values
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,select_action,turtle,turtle,math.exp
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.World,World
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,operator,operator,len
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,matplotlib.pyplot,matplotlib.pyplot,np.average
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,select_action,calendar,calendar,torch.no_grad
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,++imported++,matplotlib.lines,Line2D
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,mailcap,mailcap,self.start_node.pos
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,test_route_choice_4route_congestion_avoidance_gradual,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_05en_gridlock_and_prevention.py,example_05en_gridlock_and_prevention,show_time_space_diagram,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.vehicles_to_pandas
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,test_2link_signal_deltan1,apps/UXsim/tests/test_verification_node.py,test_verification_node,equal_tolerance
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,select_action,calendar,calendar,policy_net.max.policy_net.max.view
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,mailcap,mailcap,self.end_node.pos
