callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,create_artists,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.suptitle
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,len
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,set_params,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,float
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_va_for_angle,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,text_instance._va_for_angle
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.set_xticks
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,find_nearest_contour,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._find_nearest_contour
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test__EventCollection__add_positions,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,splt.set_xlim
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/galleries/examples/mplot3d/imshow3d.py,imshow3d,norm
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerorstride,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,ax.plot_wireframe
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_dt64_to_ordinalf,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,astype
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,set_params,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._set_subs
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_almost_equal
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerorstride,./apps/matplotlib/lib/matplotlib/testing/decorators.py,matplotlib.testing.decorators,mpl3d_image_comparison
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.text
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.axis._update_ticks
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,zip
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,itertools.zip_longest
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,permutation_matrices,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,voxel_faces.voxel_faces.append
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,find_nearest_contour,++unknown-component++,++unknown-component++,np.cumsum
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,bar.set_hatch
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_dt64_to_ordinalf,./apps/matplotlib/galleries/examples/axisartist/demo_curvelinear_grid.py,demo_curvelinear_grid,extra.astype
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors.Norm,mcolors.SymLogNorm
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,next
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.array
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,find_nearest_contour,++imported++,numpy,map
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test__EventCollection__add_positions,./apps/matplotlib/lib/matplotlib/testing/decorators.py,matplotlib.testing.decorators,image_comparison
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot.imshow
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplot_mosaic
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_set_subs,++imported++,numpy,isinstance
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,++unknown-component++,++unknown-component++,iter
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.datetime
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerostrideraises,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,plt.figure
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.asarray
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/galleries/examples/mplot3d/imshow3d.py,imshow3d,norm
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_set_subs,./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,_api.check_in_list
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.datetime
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_yticks
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,axd.items
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,np.min
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,find_nearest_contour,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._paths.self._paths._iter_connected_components
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,next
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,find_nearest_contour,./apps/matplotlib/lib/matplotlib/path.py,matplotlib.path,cc_cumlens.searchsorted
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_dt64_to_ordinalf,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64.astype
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot.imshow
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.datetime
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_legend3d.py,matplotlib.tests.test_legend3d,test_contourf_legend_elements,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,all
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/galleries/examples/mplot3d/view_planes_3d.py,view_planes_3d,annotate_axes
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,++unknown-component++,++unknown-component++,iter
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.datetime
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerostrideraises,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,np.max
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.array
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_dt64_to_ordinalf,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.suptitle
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.twiny
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_almost_equal
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot.imshow
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.any
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.datetime
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_set_subs,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.asarray
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_xticks
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,_save_figure,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,np.diff
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,bb.frozen
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_set_subs,./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,ValueError
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_dt64_to_ordinalf,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,d.astype
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors.Norm,mcolors.SymLogNorm
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,__init__,++unknown-component++,++unknown-component++,super
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,range
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,ValueError
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.datetime
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerostrideraises,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,axes3d.get_test_data
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_set_subs,./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,ValueError
./apps/matplotlib/galleries/examples/images_contours_and_fields/watermark_image.py,watermark_image,dipole_potential,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,cbook.get_sample_data
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.set_xticks
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/galleries/examples/mplot3d/imshow3d.py,imshow3d,norm
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax1.set_xlabel
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerostrideraises,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,pytest.raises
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,__init__,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,BboxImage
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,range
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_wireframe3dzerostrideraises,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,ax.plot_wireframe
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,__init__,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.bbox_image.set_data
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax1.set_ylabel
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_aspect
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,_get_tzinfo
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_figure
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.array
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax1.barh
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.suptitle
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,__call__,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.axis.get_view_interval
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,set_facecolor,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,super.set_facecolor
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,np.linspace
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_almost_equal
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,datetime.timedelta
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,__call__,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.tick_values
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,set_facecolor,++unknown-component++,++unknown-component++,super
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,draw,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,len
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_mixedsamplesraises,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,plt.figure
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,to_rgba_array
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,zip
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.set_xlim
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_get_axis_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.canvas.draw
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.bbox_image.set_clip_path
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.get_xticklabels
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,++unknown-component++,++unknown-component++,np.log10
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.set_xlabel
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,draw,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,super.draw
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm_colorbar,./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors.Norm,mcolors.SymLogNorm
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_transform
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,draw,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,all
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,get_epoch
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,tick.set_rotation
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,dipole_potential,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,np.arange
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_mixedsamplesraises,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.add_subplot
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,++unknown-component++,++unknown-component++,np.log2
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,draw,++unknown-component++,++unknown-component++,super
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.bbox_image.draw
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.set_ylabel
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.timedelta64
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_aspect
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,tick.tick1line.get_visible
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,zip
./apps/matplotlib/galleries/examples/misc/logos2.py,logos2,get_font_properties,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,matplotlib.font_manager.FontProperties
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,++unknown-component++,++unknown-component++,np.log
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,draw,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,super.draw
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.barh
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf,++unknown-component++,++unknown-component++,int
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm_colorbar,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,plt.figure
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_edgecolors
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax2.get_xticklabels
./apps/matplotlib/galleries/examples/misc/logos2.py,logos2,get_font_properties,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,matplotlib.font_manager.findfont
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,annotate_axes,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.suptitle
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,draw,++unknown-component++,++unknown-component++,super
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,++unknown-component++,++unknown-component++,np.log
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_SymLogNorm_colorbar,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,mcolorbar.ColorbarBase
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,test_barh,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,np.arange
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_list,++unknown-component++,++unknown-component++,np.column_stack
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.round
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_xtick_rotation_mode,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,tick.set_rotation
