source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/anytree/tests/test_render.py,anytreetests.test_render,root,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,s1,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,parent.__children,apps/anytree/tests/test_node.py,anytreetests.test_node,parentchildren,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,_,apps/anytree/tests/test_node.py,anytreetests.test_node,TestConsistency,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s1c,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/importer/jsonimporter.py,anytreeimporter.jsonimporter,dictimporter,apps/anytree/tests/test_node.py,anytreetests.test_node,DictImporter,WRITE
apps/anytree/tests/test_util.py,anytreetests.test_util,lian,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/node/symlinknode.py,anytreenode.symlinknode.SymlinkNode,self.parent,apps/anytree/tests/test_search.py,anytreetests.test_search,parent,WRITE
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,_,apps/anytree/tests/test_node.py,anytreetests.test_node,TestConsistency,WRITE
apps/anytree/tests/test_search.py,anytreetests.test_search,g,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_util.py,anytreetests.test_util,jet,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,b,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,root,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,node_id,apps/anytree/tests/test_walker.py,anytreetests.test_walker,id,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1a,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,h,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,exporter,apps/anytree/tests/test_node.py,anytreetests.test_node,DictExporter,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0a,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s1ca,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0b,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node.EqOverwrittingNode,self.a,apps/anytree/tests/test_pickle.py,anytreetests.test_pickle,a,WRITE
apps/anytree/tests/test_node_attach_detach.py,anytreetests.test_node_attach_detach,s1c,apps/anytree/tests/test_search.py,anytreetests.test_search,TNode,WRITE
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,_,apps/anytree/tests/test_node.py,anytreetests.test_node,TestConsistency,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,r,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.RenderTree,WRITE
apps/anytree/tests/test_util.py,anytreetests.test_util,marc,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0a,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,parentchildren,apps/anytree/tests/test_node.py,anytreetests.test_node,parent.__children_or_empty,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node.EqOverwrittingNode,self.b,apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,b,WRITE
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,c,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,s1c,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1b,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0a,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,stop,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MermaidExporter,WRITE
apps/anytree/src/anytree/importer/dictimporter.py,anytreeimporter.dictimporter.DictImporter,self.nodecls,apps/anytree/tests/test_node.py,anytreetests.test_node,nodecls,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1ca,apps/anytree/tests/test_search.py,anytreetests.test_search,AnyNode,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node.EqOverwrittingNode,self.parent,apps/anytree/tests/test_search.py,anytreetests.test_search,parent,WRITE
apps/anytree/tests/test_search.py,anytreetests.test_search,c,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,root.parent,apps/anytree/tests/test_pickle.py,anytreetests.test_pickle,root,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,root,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_util.py,anytreetests.test_util,dan,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,_,apps/anytree/tests/test_walker.py,anytreetests.test_walker,TestMyMapping,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,root,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_dotexporter.py,anytreetests.test_dotexporter,root,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,filter_,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MermaidExporter,WRITE
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,f,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node_attach_detach.py,anytreetests.test_node_attach_detach,s1ca,apps/anytree/tests/test_search.py,anytreetests.test_search,TNode,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,options,apps/anytree/tests/test_search.py,anytreetests.test_search,DotExporter,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0b,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver.Resolver,self.pathattr,apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,pathattr,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1c,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s1,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,r,apps/anytree/tests/test_walker.py,anytreetests.test_walker,EqOverwrittingNode,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1c,apps/anytree/tests/test_search.py,anytreetests.test_search,AnyNode,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,root,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,edgefunc,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MermaidExporter,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,self.__parent,apps/anytree/tests/test_search.py,anytreetests.test_search,parent,WRITE
apps/anytree/src/anytree/node/lightnodemixin.py,anytreenode.lightnodemixin,node,apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,node.parent,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,root,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/tests/test_search.py,anytreetests.test_search,d,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,root.parent,apps/anytree/tests/test_render.py,anytreetests.test_render,s0a,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0b,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,root.parent,apps/anytree/tests/test_pickle.py,anytreetests.test_pickle,root,WRITE
apps/anytree/tests/test_node_attach_detach.py,anytreetests.test_node_attach_detach,s1ca.parent,apps/anytree/tests/test_dotexporter.py,anytreetests.test_dotexporter,s0,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver.Resolver,self.ignorecase,apps/anytree/tests/test_node.py,anytreetests.test_node,ignorecase,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,edgefunc,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MermaidExporter,WRITE
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,root,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node_attach_detach.py,anytreetests.test_node_attach_detach,s0a,apps/anytree/tests/test_search.py,anytreetests.test_search,TNode,WRITE
apps/anytree/conftest.py,conftest,doctest_plugin,apps/anytree/tests/test_node.py,anytreetests.test_node,request.config.pluginmanager.getplugin,WRITE
apps/anytree/tests/test_node_sep.py,anytreetests.test_node_sep,root,apps/anytree/tests/test_search.py,anytreetests.test_search,MyNode,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0a,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver.Resolver,self.relax,apps/anytree/tests/test_search.py,anytreetests.test_search,relax,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,node_b,apps/anytree/tests/test_search.py,anytreetests.test_search,MyNode,WRITE
apps/anytree/src/anytree/render.py,anytree.render,Row,apps/anytree/tests/test_node.py,anytreetests.test_node,collections.namedtuple,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,nodefunc,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MermaidExporter,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s1ca,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s1c,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,a,apps/anytree/tests/test_walker.py,anytreetests.test_walker,EqOverwrittingNode,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0a,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_util.py,anytreetests.test_util,joe,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/tests/test_node_integrity.py,anytreetests.test_node_integrity,root,apps/anytree/tests/test_search.py,anytreetests.test_search,ReadonlyNode,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,nodefunc,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MermaidExporter,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,root.parent,apps/anytree/tests/test_render.py,anytreetests.test_render,s0a,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0b,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodename,apps/anytree/tests/test_node.py,anytreetests.test_node,nodenamefunc,WRITE
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,mammal,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node_attach_detach.py,anytreetests.test_node_attach_detach,s0b,apps/anytree/tests/test_search.py,anytreetests.test_search,TNode,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver,node,apps/anytree/tests/test_search.py,anytreetests.test_search,Resolver,WRITE
apps/anytree/tests/test_node_sep.py,anytreetests.test_node_sep,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,MyNode,WRITE
apps/anytree/tests/test_search.py,anytreetests.test_search,b,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_jsonimporter.py,anytreetests.test_jsonimporter,imported,apps/anytree/tests/test_node.py,anytreetests.test_node,DictExporter.export,WRITE
apps/anytree/src/anytree/iterators/levelorderiter.py,anytreeiterators.levelorderiter,children,apps/anytree/tests/test_node.py,anytreetests.test_node,next_children,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s1,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0.parent,apps/anytree/tests/test_render.py,anytreetests.test_render,s0a,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,exporter,apps/anytree/tests/test_node.py,anytreetests.test_node,DictExporter,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s1ca,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,b,apps/anytree/tests/test_walker.py,anytreetests.test_walker,EqOverwrittingNode,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver,parts,apps/anytree/tests/test_search.py,anytreetests.test_search,Resolver,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,s0b,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s1,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.nodenamefunc,apps/anytree/tests/test_node.py,anytreetests.test_node,nodenamefunc,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0.parent,apps/anytree/tests/test_render.py,anytreetests.test_render,s0a,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,s0b,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,e,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0a,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodeattr,apps/anytree/tests/test_node.py,anytreetests.test_node,nodeattrfunc,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,seen,apps/anytree/tests/test_search.py,anytreetests.test_search,set,WRITE
apps/anytree/src/anytree/iterators/levelorderiter.py,anytreeiterators.levelorderiter,next_children,apps/anytree/tests/test_node.py,anytreetests.test_node,AbstractIter._get_children,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,node_a,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MyLightNode,WRITE
apps/anytree/tests/test_node_symlink.py,anytreetests.test_node_symlink,result,apps/anytree/tests/test_search.py,anytreetests.test_search,PreOrderIter,WRITE
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,cat,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,node_a,apps/anytree/tests/test_search.py,anytreetests.test_search,MyNode,WRITE
apps/anytree/tests/test_node_attach_detach.py,anytreetests.test_node_attach_detach,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,TNode,WRITE
apps/anytree/src/anytree/render.py,anytree.render.RenderTree,self.style,apps/anytree/tests/test_search.py,anytreetests.test_search,style,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,cmd,apps/anytree/tests/test_walker.py,anytreetests.test_walker,filename,WRITE
apps/anytree/tests/test_search.py,anytreetests.test_search,f,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.nodeattrfunc,apps/anytree/tests/test_node.py,anytreetests.test_node,nodeattrfunc,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s1c,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,root,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/search.py,anytree.search,result,apps/anytree/tests/test_search.py,anytreetests.test_search,tuple,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,cmd,apps/anytree/tests/test_walker.py,anytreetests.test_walker,fileformat,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,s0a,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodeattr,apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,nodeattr,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s1a,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,root,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.edgeattrfunc,apps/anytree/tests/test_node.py,anytreetests.test_node,edgeattrfunc,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,root,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s1,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,dog,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,node_b,apps/anytree/tests/test_walker.py,anytreetests.test_walker,MyLightNode,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.edgetypefunc,apps/anytree/tests/test_node.py,anytreetests.test_node,edgetypefunc,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,self.children,apps/anytree/tests/test_node.py,anytreetests.test_node,old_children,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s0,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,s1ca,apps/anytree/tests/test_walker.py,anytreetests.test_walker,LightNode,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodeattr,apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,nodeattr,WRITE
apps/anytree/tests/test_render.py,anytreetests.test_render,s1,apps/anytree/tests/test_search.py,anytreetests.test_search,anytree.Node,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,children,apps/anytree/tests/test_walker.py,anytreetests.test_walker,NodeMixin,WRITE
apps/anytree/tests/test_dictexporter.py,anytreetests.test_dictexporter,root,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,top,apps/anytree/tests/test_search.py,anytreetests.test_search,at.Node,WRITE
apps/anytree/tests/test_node_symlink.py,anytreetests.test_node_symlink,result,apps/anytree/tests/test_search.py,anytreetests.test_search,PostOrderIter,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s1b,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.filter_,apps/anytree/tests/test_walker.py,anytreetests.test_walker,filter_,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,s0,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/tests/test_node.py,anytreetests.test_node,n,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/util/__init__.py,anytreeutil.__init__,parentnode,apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,parentnodes.parentnodes,WRITE
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,d,apps/anytree/tests/test_search.py,anytreetests.test_search,Node,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,maxlevel,apps/anytree/tests/test_search.py,anytreetests.test_search,DotExporter,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytreenode.nodemixin,msg,apps/anytree/tests/test_node.py,anytreetests.test_node,child,WRITE
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,r,apps/anytree/tests/test_search.py,anytreetests.test_search,Resolver,WRITE
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,data,apps/anytree/tests/test_node.py,anytreetests.test_node,deepcopy,WRITE
apps/anytree/src/anytree/render.py,anytree.render.RenderTree,self.childiter,apps/anytree/tests/test_node.py,anytreetests.test_node,childiter,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.maxlevel,apps/anytree/tests/test_search.py,anytreetests.test_search,maxlevel,WRITE
